periodReturn,periodVolume,highLowSpread,closeToOpenReturn,openPIR,closePIR,1PeriodReversalReturn,1PeriodReversalPeriods
0.007643312101910828,-0.8240024554032127,-0.3163812024126044,0.001990445859872611,0.6197916666666666,0.9895833333333334,0.01524145676239371,-0.7901988167074143
0.004266750948166877,-0.4308502385753832,-0.2915381098581696,-0.004819848293299621,0.3538461538461538,0.9435897435897437,0.01957323921065298,-0.0061976377780971585
-0.001966955153422502,-0.6131214430935379,-0.2832570790066913,0.00999213217938631,0.8979591836734694,0.12244897959183673,-0.01337792642140468,-0.7901988167074143
-0.0043358297201419,-1.1497038329966056,-0.7635568683924318,0.001182499014584155,0.7898550724637682,0.28260869565217395,0.003097450559923755,-0.7901988167074143
0.003800475059382423,-0.9851578398454809,-0.9788636705308669,8.709422011084719E-4,0.35714285714285715,0.6875,0.006909697402906838,-0.0061976377780971585
-0.004811484461271494,-1.0323590729077534,-1.0865170716000847,-0.003943839722353684,0.17171717171717174,0.06060606060606061,0.00206496703994917,0.77780354115122
-0.01125465641594674,0.12730830222097803,-0.5151259428480832,-0.004914004914004914,0.6488095238095238,0.17261904761904762,0.002330065884621565,-0.7901988167074143
0.02284569138276553,-0.08402809111236806,0.5365649752896589,0.00657314629258517,0.13559322033898305,0.823728813559322,0.02522898923348867,-0.0061976377780971585
-0.005407523510971787,-0.8156026554339724,-0.6393414056202573,0.003918495297805643,0.9346405228758169,0.1568627450980392,0.01968503937007874,0.77780354115122
0.01347411551493184,-0.5621979651421265,0.20532374123052727,6.303679773067528E-4,0.2627450980392157,0.9019607843137255,0.0182077264091197,-0.7901988167074143
0.008163582646555746,-0.16531855363142237,-0.018264091759386373,-0.002487948997045561,0.07017543859649124,0.6710526315789475,0.02651994933502217,-0.0061976377780971585
0.004704249248091309,-0.2300915544549226,-0.7469948066894752,0.006323744890876841,0.9,0.7500000000000001,0.03134895503483217,0.77780354115122
0.01819158735032238,1.7834696877885003,-0.2666950173037347,0.01558182376420018,0.5858585858585859,0.7575757575757576,0.05011082963901203,1.5618047200805372
-0.01575574820957407,3.456381175357148,2.2093332072882714,0.01364493026762156,0.9839034205231388,0.19919517102615694,-0.02958228036271741,-0.7901988167074143
-0.01470588235294118,0.6760869838884584,0.8181200242399204,-0.003063725490196078,0.5653495440729484,0.1033434650455927,-0.04385312918091274,-0.0061976377780971585
-0.02712997512437811,1.669268046721727,1.4557593998037477,0.0,1.0,0.14039408866995073,0.00457537325413389,-0.7901988167074143
0.03036356372353176,0.41791564222927113,2.093398775367576,0.00759089093088294,0.16563146997929606,0.7556935817805382,0.03507786161502649,-0.0061976377780971585
-0.001938735944164405,0.10452935144994423,0.0065790007950486794,0.004265219077161691,0.5367965367965368,0.19047619047619047,-0.01432181971356361,-0.7901988167074143
-0.02253302253302253,0.008676595760880928,0.30469611144826675,-0.004273504273504274,0.8876404494382023,0.00749063670411985,-0.03653212836026652,-0.0061976377780971585
-0.006279809220985692,1.1418229760544976,0.9009303327547032,0.006041335453100159,0.943952802359882,0.48672566371681414,0.01337548638132296,-0.7901988167074143
0.001999840012798976,-0.23813496927520292,-0.20044677049190837,-0.001919846412287017,0.3640776699029126,0.6019417475728155,0.01540207522697795,-0.0061976377780971585
0.0188408111128852,0.336511334454299,-0.6559034673232139,0.01133642024588855,0.37748344370860926,1.0,0.0,-0.7901988167074143
-0.01018649114558847,-0.33243348973130127,-0.3081001715611261,-0.00180222535652719,0.9119170984455959,0.35751295336787564,-0.01018649114558847,-0.0061976377780971585
-0.003562381253958201,-0.0813106543515472,-0.20044677049190837,-0.005699810006333122,0.3786407766990291,0.5097087378640777,0.008412113443358436,-0.7901988167074143
0.001112258679590053,-0.7142506789047051,-0.8132430535013012,0.002224517359180106,0.21212121212121213,0.10606060606060606,0.009533728569139562,-0.0061976377780971585
0.02333148162844219,-0.21107939671664777,-0.42403460348182204,0.01111022934687723,0.13966480446927373,1.0,0.03308764621054318,0.77780354115122
-0.001395889879798371,-0.5360977027745338,-0.8463671769072144,9.305932531989143E-4,0.671875,0.43750000000000006,0.03164556962025316,1.5618047200805372
0.01102741321736429,0.07051931869293138,0.04798415505243994,-0.003028655742797235,0.00847457627118644,0.7754237288135594,0.04302195161031886,2.345805899009854
-9.217297795529611E-4,-0.21782596557821213,-0.8794913003131276,0.003840540748137338,0.8467741935483871,0.34677419354838707,0.04206056721679218,3.129807077939171
-7.688167909587145E-5,-0.6329255678295019,-0.5482500662539964,-5.381717536711002E-4,0.4024390243902439,0.43902439024390244,0.005566723364775012,-0.7901988167074143
0.01022604951560818,-0.46747871221850573,-0.41575357263034374,7.688759034291864E-5,0.13333333333333333,0.8666666666666667,0.01584969846915107,-0.0061976377780971585
0.008752568688636882,-0.17958385917729794,-0.6062172822143442,0.001598295151838039,0.12738853503184713,0.7261146496815286,-0.003233812138076258,-0.7901988167074143
-0.02203108495548514,1.0613244805331323,1.2321715668138344,4.526935264825713E-4,0.9182058047493403,0.13192612137203166,0.003872366790582404,-0.7901988167074143
0.01866995833976238,-0.15290447094264514,-0.07623130771973421,0.005554698349020213,0.13122171945701358,0.9004524886877828,0.02261462205700124,-0.0061976377780971585
-0.001969100272644653,-0.896140749305222,-1.2024515035207806,-0.001363223265677068,0.8941176470588236,0.8,0.02060099132589839,0.77780354115122
-0.01138260737592958,0.07851818536959165,-0.6227793439173008,-0.004173622704507513,0.8580645161290322,0.24516129032258063,0.002925327174749808,-0.7901988167074143
0.001995701565858152,-0.8313627986879861,-0.7966809917983447,0.0,0.17164179104477612,0.3656716417910447,0.004926866820631255,-0.0061976377780971585
-0.004443082580052091,-0.7521215507754525,-0.7966809917983447,-0.005209131300750728,0.40298507462686567,0.47761194029850745,0.004948963810702134,-0.7901988167074143
0.001231148045552478,-0.8841572986714382,-1.0451119173426933,0.00538627269929209,0.7307692307692307,0.21153846153846154,-0.006262410264243165,-0.7901988167074143
-0.005840762373193975,-0.5208473882752824,-0.5234069736995615,-0.004150015370427298,0.4011976047904192,0.2694610778443114,-0.01206659538720024,-0.0061976377780971585
-0.005488559059987631,-0.6651388254605075,-0.804962022649823,0.001082251082251082,0.857142857142857,0.21804511278195485,-0.01748892622575225,0.77780354115122
-0.006607073455110766,0.18741364755184792,0.06454621675539653,0.00194325689856199,0.8697478991596639,0.40756302521008403,-0.02398044906063846,1.5618047200805372
-0.00297339593114241,0.34745532840361576,0.13079446356722285,-0.008607198748043818,0.4390243902439025,0.7317073170731707,0.01432892851456774,-0.7901988167074143
0.01145816983205148,-0.48686210448694733,-0.6724655290261705,0.003924030764401193,0.04697986577181208,0.6912751677852349,0.02595128164305047,-0.0061976377780971585
-0.002250155183116077,-0.6678018144902372,-0.4985638811451266,0.002327746741154562,0.4117647058823529,0.06470588235294118,-0.01221385773544323,-0.7901988167074143
-0.01104284936620266,-0.5938617956684853,-0.8960533620160842,-0.003110661793296524,0.8852459016393444,0.04918032786885246,-0.02312183131049316,-0.0061976377780971585
-0.001965872454195172,-0.44099236593953967,-0.6393414056202573,-0.008413934103955335,0.2549019607843137,0.7908496732026143,0.00962532813618646,-0.7901988167074143
0.005357705641348881,-0.8586856601082614,-0.6807465598776488,8.666876772770249E-4,0.445945945945946,0.831081081081081,0.01503460345239042,-0.0061976377780971585
-0.002351097178683386,-0.7911457245865847,-0.9623016088279105,9.404388714733542E-4,0.8596491228070176,0.4912280701754387,0.0126481584599475,0.77780354115122
0.004556166535742341,-0.6687571246811997,-1.0037067630853018,-5.498821681068342E-4,0.009174311926605503,0.6055045871559633,-0.003351258670407607,-0.7901988167074143
-0.01000938379730998,0.2687437084207867,-0.7304327449865186,-0.001329371285580231,0.9225352112676057,0.14084507042253522,0.001582278481012658,-0.7901988167074143
0.007977883096366508,-0.7384304213029016,-1.094798102451563,0.00703001579778831,0.4183673469387755,0.5408163265306123,-0.003513977822895518,-0.7901988167074143
-0.004545098346524567,-0.9213945969440344,-1.30182387373852,-0.001018728939738265,0.821917808219178,0.2054794520547945,0.001182219419924338,-0.7901988167074143
0.008501928678264978,0.3075302921326121,0.3129771422997452,0.001416988113044163,0.033582089552238806,0.3694029850746268,-0.01302003081664099,-0.7901988167074143
-0.004761533057528686,-0.8382578613616172,-0.4985638811451266,0.005854343923191008,0.8,0.0,-0.01771956856702619,-0.0061976377780971585
-0.005882352941176471,-0.32871124484216235,-0.6807465598776488,0.001333333333333333,0.7837837837837838,0.16216216216216217,-0.02349768875192604,0.77780354115122
-0.01751479289940828,0.007894528350662905,-0.2584139864522564,-0.01017751479289941,0.4924623115577889,0.02512562814070352,4.016709511568123E-4,-0.7901988167074143
0.007227174174897615,-0.24264423136829544,-0.862929238610171,0.008351401268770577,0.5634920634920635,0.45238095238095233,0.007631748071979434,-0.0061976377780971585
0.00932791198277924,-0.9218153294115566,-1.119641195005998,0.01171968428605597,0.9578947368421054,0.6421052631578947,-0.002678430754687254,-0.7901988167074143
-0.001263823064770932,-1.0706110788961387,-1.1444842875604326,-0.001342812006319115,0.717391304347826,0.7282608695652174,-0.00393886875689302,-0.0061976377780971585
-0.003479911420436571,-1.032116533014711,-0.7635568683924318,-0.01186333438785195,0.06521739130434782,0.8333333333333334,-0.007405073262958878,0.77780354115122
-0.00246031746031746,-0.10076829352602218,0.06454621675539653,-8.73015873015873E-4,0.8907563025210085,0.8067226890756303,-0.009847171892232552,1.5618047200805372
-0.02482297716604344,0.5810212454033488,-0.16732264708599523,-0.009626859734266847,0.9238095238095237,0.014285714285714285,-0.034425712935245,2.345805899009854
-0.02039650811781023,1.4388897968876926,2.101679806219054,0.01044301215631884,0.9566115702479339,0.1756198347107438,0.007129676228820668,-0.7901988167074143
0.02673440493045723,0.6158677933016707,0.2798530188938321,0.01557424835512618,0.2765151515151515,0.784090909090909,0.03405468881060225,-0.0061976377780971585
0.01930564568462038,-0.5699245931633311,-0.713870683283562,0.01419532770927969,0.4930555555555555,0.9305555555555557,0.05401778225130012,0.77780354115122
-3.978990927900684E-4,-0.8521766813460038,-0.804962022649823,0.00302403310520452,0.7518796992481203,0.4285714285714285,0.05359838953195773,1.5618047200805372
0.009632991003900963,-0.7567644572994051,-0.6062172822143442,8.757264549000876E-4,0.089171974522293,0.7898089171974522,0.06374769334004363,2.345805899009854
0.01332597382116385,-0.637786265277819,-0.8960533620160842,0.007254376281343637,0.319672131147541,0.9508196721311475,0.07792316725381647,3.129807077939171
0.008637460119835032,-0.15139478385330024,-0.8215240843527796,0.004435452493969341,0.5877862595419847,1.0,0.08723368562321758,3.913808256868488
0.01890140410430489,0.2676795027676419,-0.026545122610864478,0.0104150594044129,0.11894273127753305,0.6035242290748899,-0.006768444009927051,-0.7901988167074143
-0.009994699780419475,0.5022502278956931,0.2467288954879189,0.005905958961156962,0.973076923076923,0.16538461538461538,-0.01669549522448673,-0.0061976377780971585
-0.04229445506692161,3.2639381447124234,1.0003027029724423,-0.0669980879541109,0.0,0.9202279202279203,0.02647758012951881,-0.7901988167074143
-4.791566842357451E-4,0.0958672124127193,-0.22528986304634344,0.00782622584251717,0.5615763546798029,0.049261083743842374,-0.01518608859863089,-0.7901988167074143
-0.005273250239693193,-0.3811493596766543,-0.3826294492244306,0.001278363694471077,0.7717391304347825,0.3260869565217391,-0.02037925879298135,-0.0061976377780971585
-0.01389558232931727,-0.22160760799217774,-0.6724655290261705,-0.01132530120481928,0.6510067114093959,0.43624161073825507,0.005322633475270226,-0.7901988167074143
0.004968640547364991,-0.7574673280098542,-0.7801189300953881,0.004968640547364991,0.6102941176470588,0.6102941176470588,-0.004277298038899201,-0.7901988167074143
-0.003160966120927217,-0.6354400630471649,-0.8877723311646059,-0.001864159507213487,0.7154471544715447,0.5853658536585366,-0.007424743765636349,-0.0061976377780971585
-0.005041060248800716,-0.8304025387032881,-1.1941704726693023,-0.005447597365639483,0.7093023255813954,0.7674418604651163,-0.01242837543378258,0.77780354115122
-0.008743973196044781,-0.3342550138259863,-0.4737207885906918,0.001879545640271308,0.976878612716763,0.2254335260115607,-0.0109262883235486,-0.7901988167074143
-0.02357790601813685,1.0249583459579943,2.275581454100098,0.001648804616652927,0.7881188118811882,0.1821782178217822,-0.03424657534246575,-0.0061976377780971585
-0.03208375548801081,3.682883736696241,1.7787196030114012,-0.008611955420466059,0.9370786516853932,0.3123595505617977,-0.06523157208088715,0.77780354115122
0.00209351011863224,2.4805289939065034,2.490888256238533,-0.01919050942079553,0.15819209039548024,0.6177024482109228,0.02939068100358423,-0.7901988167074143
0.002176183844011142,0.20547049509916024,0.06454621675539653,0.009488161559888578,0.777310924369748,0.4243697478991597,0.03163082437275986,-0.0061976377780971585
0.003387475028228959,-0.5113388345092772,-0.4571587268877352,-0.004777208373143403,0.045714285714285714,0.5828571428571429,0.03512544802867384,0.77780354115122
0.03635734072022161,0.28642437164419665,0.9588975487150511,0.008743074792243767,0.0,0.9219653179190751,-0.002250187515626302,-0.7901988167074143
-0.05203808887403943,2.324422745560065,2.109960837070532,-0.01595389241563649,0.9237113402061857,0.032989690721649485,-0.05417118093174431,-0.0061976377780971585
0.01541986078068552,2.596938589464897,2.888377737109491,-0.0084588950568332,0.5008635578583764,0.9689119170984456,0.05117212441849859,-0.7901988167074143
-7.809788267962514E-4,-0.02061133377241045,-0.366067387521474,0.006942034015966678,0.8064516129032258,0.3279569892473118,-0.01073883161512027,-0.7901988167074143
0.007034303082935302,-0.2998935457137489,-0.0017020300564297942,-0.007207989578810248,0.13478260869565217,0.8478260869565218,0.01710376282782212,-0.7901988167074143
0.01034839599862021,-0.3984439389886908,-0.12591749282860396,6.898930665746809E-4,0.25116279069767444,0.772093023255814,-0.00416489587760306,-0.7901988167074143
-0.005633321952884944,-0.7073506664373385,-0.7221517141350403,-0.006230795493342438,0.2937062937062937,0.34265734265734266,-0.009774755631109222,-0.0061976377780971585
-0.01278969957081545,-0.06465459843139755,-0.3826294492244306,-0.003433476394849785,0.7717391304347825,0.1793478260869565,-0.02243943901402465,0.77780354115122
-0.0205199547865403,0.9411335890463347,0.34610126570565836,-0.008086253369272238,0.9007352941176471,0.375,-0.04249893752656184,1.5618047200805372
-0.06116289391921882,3.837936025462567,3.269305156277492,-0.01970705725699068,0.7648,0.0176,-0.101062473438164,2.345805899009854
-0.02496217851739788,5.578530992571222,7.575441199046197,-0.1029689863842663,0.2506550218340612,0.97117903930131,0.1208695652173913,-0.7901988167074143
0.006012412723041117,2.6475601299984395,4.395525352078539,0.07748254460822343,1.0,0.03153745072273324,-0.06633066330663306,-0.7901988167074143
0.05735492577597841,2.349884484535771,2.101679806219054,0.0322922691343744,0.42148760330578516,0.9586776859504131,-0.01278012780127801,-0.0061976377780971585
0.02944662229920686,1.7083318188827434,0.7601528082795725,0.02315616738080044,0.686335403726708,0.9006211180124223,0.01629016290162902,0.77780354115122
0.003276656039674106,0.20514380871261348,-0.4405966651847786,-0.006641870350690755,0.3559322033898305,0.9887005649717514,0.01962019620196202,1.5618047200805372
-0.004678259334451408,0.35692428381973645,0.1887616795275707,-0.01112189954982788,0.011857707509881424,0.3003952569169961,-0.01545446607875666,-0.7901988167074143
-0.04469670095778645,1.3481402785399885,1.8366868189717487,-0.02314650585313941,0.6172566371681416,0.07964601769911504,0.003353204172876304,-0.7901988167074143
0.0428889714073524,0.6320041208795869,0.751871777428094,0.02330115113256591,0.34267912772585674,1.0,0.04638599105812221,-0.0061976377780971585
-0.01753605127292149,0.20563878808616917,0.36266332740861495,0.001335232330425494,0.8941605839416058,0.12043795620437955,-0.0213690370633091,-0.7901988167074143
-0.009966476397571804,0.059991107417401414,-0.2998191407096479,-0.0126846063241823,0.2371134020618557,0.3917525773195876,0.007003962768408442,-0.7901988167074143
0.02782099386839938,0.26542239682422786,-0.051388215165299164,0.02269607394527318,0.6383928571428571,0.8883928571428571,0.03501981384204221,-0.0061976377780971585
-0.01923248152435224,1.7617549426706114,1.6130989859818354,0.01291069361588461,0.9388235294117647,0.08941176470588236,0.003461783729616471,-0.7901988167074143
0.02197004085338175,0.6891742385252715,0.8926493019032248,0.001089423513390831,0.10946745562130178,0.7899408284023669,0.02550788011296347,-0.0061976377780971585
0.01456871280092387,0.03414823432405778,0.12251343271574473,-0.006929021941902816,0.012244897959183673,1.0,0.0404482098934135,0.77780354115122
0.009631380789773224,0.46775511535259556,-0.22528986304634344,0.02075124770160231,0.8472906403940887,0.22167487684729067,-0.01351698177773976,-0.7901988167074143
0.00841210649553378,-0.28450463698990186,-0.15904161623451712,0.005376810337351487,0.7156398104265403,0.8815165876777252,0.016255899318301,-0.7901988167074143
0.001117991056071551,-0.5861500170284872,-0.9954257322338235,-2.579979360165119E-4,0.7363636363636363,0.8818181818181817,-0.001115496825124421,-0.7901988167074143
-0.02138991495575981,0.7281538641927837,0.38750641996304963,-0.006442745468602354,0.7003610108303249,0.07220216606498195,-0.0224815513986614,-0.0061976377780971585
-0.004125702247191011,1.2209701778860556,0.10595137101278816,-0.01501053370786517,0.13991769547325103,0.6502057613168725,0.01412353624743005,-0.7901988167074143
0.01551344204495372,-0.10877705979015358,-0.4902828502936483,0.001939180255619216,0.0058479532163742695,0.9064327485380117,-0.001386842333362226,-0.7901988167074143
-0.01571044180192692,0.052323876921023464,-0.5316880045510398,-0.01588403784393716,0.5180722891566265,0.5301204819277109,0.00782083185211518,-0.7901988167074143
0.008112874779541446,-0.6487302592271358,-0.7304327449865186,0.002028218694885362,0.23239436619718312,0.7183098591549296,0.01599715606114469,-0.0061976377780971585
0.005948215535339398,0.05240307362079238,0.6856235306162677,-0.009359692092372288,0.28115015974440893,0.8402555910543131,0.02340482335142832,-0.7901988167074143
-0.002521739130434783,0.3509548325746546,0.30469611144826675,0.01252173913043478,0.9063670411985019,0.2584269662921348,-0.01696803496443568,-0.7901988167074143
-0.01978903321419231,0.14710747716320643,-0.14247955453156053,-0.007497166768372417,0.6619718309859155,0.0,-0.0364212871711372,-0.0061976377780971585
-0.03006047669868374,1.2069573118206933,2.772443305188795,0.003468516542155816,0.879646017699115,0.21238938053097342,0.01112553309846097,-0.7901988167074143
0.01136988813497158,0.858942264067409,0.4206305433689628,0.01017788373372456,0.5124555160142349,0.5587188612099644,0.02262191730020397,-0.0061976377780971585
-0.006527651858567543,0.7422756257203281,0.0065790007950486794,-0.01115140525838622,0.7619047619047619,0.9826839826839827,0.02115366694623055,-0.7901988167074143
0.007300602299689724,0.43600218853899675,0.9588975487150511,-0.01432743201314108,0.13294797687861273,0.8179190751445087,0.02860870375547479,-0.0061976377780971585
0.003623844899438304,0.14706787881332198,-0.0017020300564297942,-0.00452980612429788,0.35217391304347834,0.7434782608695653,0.03233622216009692,0.77780354115122
0.004784257086116628,-0.027476697683628155,-0.274976048155213,-0.00135403502437263,0.4365482233502538,0.7817258883248731,0.03727518404622123,1.5618047200805372
-0.004761476956248316,-0.1063863094158795,0.04798415505243994,0.003863085077710897,0.9872881355932204,0.5805084745762713,-0.008857475172228685,-0.7901988167074143
-0.01155443220797978,0.6408296031100853,-0.2666950173037347,-0.00532587109586568,1.0,0.6515151515151515,0.0119212642084835,-0.7901988167074143
0.02392694063926941,0.18719585662748342,0.40406848166600623,0.0045662100456621,0.1827956989247312,0.9426523297491038,0.03613344422881434,-0.0061976377780971585
-0.004637887977167321,-0.9225182001220058,-0.8215240843527796,0.005440599357830895,0.9847328244274809,0.12213740458015267,-0.01019955654101996,-0.7901988167074143
0.001702508960573477,-0.808197764005579,-0.4405966651847786,-0.006989247311827957,0.07909604519774012,0.6271186440677966,-0.008514412416851441,-0.0061976377780971585
-0.01413364343859021,-0.21909311277451474,-0.2832570790066913,-0.004472671974237409,0.8826530612244898,0.3316326530612245,0.005932822197882439,-0.7901988167074143
0.0149714182016151,-0.5648164060282361,-0.573093158808431,0.006532982487977498,0.27329192546583847,0.8509316770186336,-0.002140945584299732,-0.7901988167074143
-0.007330591811192562,-0.5205009027137935,-0.6890275907291271,-7.151796888968353E-4,0.8503401360544218,0.3469387755102041,-0.009455842997323818,-0.0061976377780971585
0.006213976945244957,-0.9476780016798425,-0.5482500662539964,-0.002161383285302594,0.42073170731707316,0.9878048780487806,0.01471256016710562,-0.7901988167074143
0.01825830126197082,0.0013311018573141866,0.86780620934879,-0.003490557594200304,0.15522388059701492,0.8805970149253731,0.03323948778494233,-0.0061976377780971585
-8.789663355893469E-5,-0.34434269345905166,-0.3495053258185176,0.002021622571855498,0.1595744680851064,0.031914893617021274,-0.01574666897387091,-0.7901988167074143
0.01529535864978903,-0.37020536572733753,-0.7469948066894752,0.005010548523206751,0.1642857142857143,1.0,-6.921612735767433E-4,-0.0061976377780971585
0.030995670995671,0.5141693312109146,0.49515982103226724,0.01038961038961039,0.12758620689655173,0.9482758620689655,-0.001258072632726663,-0.7901988167074143
-0.03191132012092711,0.8547101904235077,0.751871777428094,-0.008397715821296607,0.9844236760124612,0.11214953271028037,-0.03312924599513545,-0.0061976377780971585
-0.006332408049965302,0.4554647775072073,0.20532374123052727,0.001040943789035392,0.5529411764705883,0.21960784313725493,0.00491271164137205,-0.7901988167074143
0.04120471409864688,1.7953590923413085,0.776714869982529,0.02077695329550415,0.2685185185185185,0.9907407407407407,0.04631985261865076,-0.0061976377780971585
0.01056426595120315,0.07369708627115903,0.09767034016130968,-0.00477907269221095,0.17768595041322313,0.933884297520661,0.05737345381173787,0.77780354115122
-0.008545590309466522,0.0029744333775191447,-0.4405966651847786,0.003816477225586991,0.8700564971751412,0.02824858757062147,0.04833757347135714,1.5618047200805372
0.01405857740585774,-0.8410000470911159,-0.4571587268877352,0.003096234309623431,0.14857142857142858,0.8971428571428571,0.06307570839547329,2.345805899009854
0.01147053969301865,-0.1693278865572236,0.40406848166600623,-0.00321835286350883,0.03225806451612903,0.6702508960573477,-0.007449995951089157,-0.7901988167074143
-0.008892877539365261,-0.2009031652736533,-0.0927933694226908,2.447580974137228E-4,0.684931506849315,0.17351598173515984,-0.01627662158879261,-0.0061976377780971585
-0.004609812314784327,-0.4553418179789197,0.1721996178246141,0.003045768850839644,0.6653386454183268,0.2948207171314741,0.006157430520885339,-0.7901988167074143
0.001157790274561694,-0.7775931893386293,-0.920896454570519,0.00157128680119087,0.411764705882353,0.3697478991596639,0.007322349808620403,-0.0061976377780971585
-0.004047579712539237,-0.747142058277482,-0.4488776960362569,-8.260366760284157E-4,0.5170454545454546,0.29545454545454547,-0.0101797881947295,-0.7901988167074143
-0.03151696110143485,0.5135902053438544,-0.2418519247493,-0.0304387492742805,0.41791044776119407,0.35323383084577115,-0.04137591330761021,-0.0061976377780971585
-0.005652136678941509,-0.18051937019331823,-0.07623130771973421,-0.003425537381176672,0.5248868778280543,0.4072398190045249,0.007811821890460897,-0.7901988167074143
-0.00335888381707002,-0.8161867310947681,-0.9374585162734757,0.001291878391180777,0.5213675213675214,0.05982905982905984,0.004426699071261175,-0.0061976377780971585
-0.02920843415139993,-0.17758909230186842,0.8264010550913985,-0.004493605254061528,0.8878787878787879,0.021212121212121217,-0.02491103202846975,0.77780354115122
0.01637884991988606,-0.5494720454480091,0.776714869982529,-0.008545486914723162,0.11728395061728394,0.9814814814814815,0.02864864864864865,-0.7901988167074143
-0.004291469609388685,-1.064102100133881,-0.4737207885906918,0.006480994920301279,0.9248554913294799,0.2138728323699422,0.02423423423423423,-0.0061976377780971585
0.03166505409446741,-0.10281750813254283,-0.2584139864522564,0.01820740610431876,0.1306532663316583,0.8994974874371859,0.05666666666666667,0.77780354115122
0.01270355529030608,-0.2700660886632818,0.569689098695572,0.002984056611816864,0.294314381270903,0.6755852842809364,0.0700900900900901,1.5618047200805372
0.004377841387438963,-0.7159781569184145,-1.0202688247882583,0.00353594881293147,0.32710280373831774,0.4205607476635514,-0.005170113408939293,-0.7901988167074143
-0.01299245599329422,-0.805302134670278,0.07282724760687499,-2.514668901927913E-4,0.807531380753138,0.1715481171548117,-0.01809539693128753,-0.0061976377780971585
0.009596602972399152,-0.2944487726046361,-0.05966924601677764,-0.00356687898089172,0.09417040358744394,0.789237668161435,0.01502732240437158,-0.7901988167074143
-0.007150067294751009,-1.354442151280454,-0.8215240843527796,0.002775908479138627,0.9847328244274809,0.08396946564885496,0.007769808743169399,-0.0061976377780971585
-0.001863932898415657,-1.7684725980848637,-1.2355756269266938,0.002202829789036686,0.8518518518518517,0.25925925925925924,0.001785714285714286,-0.7901988167074143
0.0041592394533571,-0.5490909113303712,-0.5316880045510398,0.001527883880825057,0.14457831325301204,0.33132530120481934,-0.009295703877397202,-0.7901988167074143
-0.008114961961115807,-0.6954909606469437,-0.2915381098581696,0.003803888419273035,0.9692307692307692,0.24615384615384614,-0.01733523155514614,-0.0061976377780971585
-0.009033577637634224,-0.7698368625550114,-0.22528986304634344,0.0,0.6206896551724138,0.09852216748768475,-0.02621221003266058,0.77780354115122
-0.009287925696594427,-0.36011768609427214,0.22188580293348384,0.002321981424148607,0.906614785992218,0.3813229571984436,0.008579933461740501,-0.7901988167074143
0.03324652777777778,0.38473717481983183,1.522007646615574,7.8125E-4,0.043478260869565216,0.9468599033816426,0.04211171423568552,-0.0061976377780971585
-0.006300932538015626,-0.82962047129307,-0.20872780134338687,-4.200621692010418E-4,0.5707317073170732,0.22926829268292684,-0.01318204572000667,-0.7901988167074143
-4.227257355427798E-4,-0.7175917896762062,-0.4654397577392135,-0.006425431180250254,0.37931034482758624,0.7873563218390806,-0.01359919906557651,-0.0061976377780971585
-0.02207561532605938,-0.18483559033072403,0.255009926339397,-0.004990273196312273,0.9808429118773947,0.20689655172413796,0.004692387904066736,-0.7901988167074143
